,Systemnummer,MMS-ID,Volltext,Barcode,Verfasser ; GND-ID,Werktitel,Reihentitel ; Bandzählung,Haupttitel ; Titelzusatz ; Verantwortlichkeitsangabe,Bandzählung ; Titel des Bandes,Ausgabe,Verlagsort,Verlagsort normiert ; GND-ID,Druckort normiert ; GND-ID,Verleger und Drucker,Verleger normiert ; GND-ID,Drucker normiert ; GND-ID,Erscheinungsjahr,Erscheinungsjahr Sortierform,Kollation,Illustrationen,Anzahl Illustrationen,Anzahl Karten,Format,Anm. zu Illustrationen,Bibliografie,Anmerkungen,Anm. zu Kollation,Sprache,Originalsprache,Bemerkung zur Sprache,Standardnummer,Weitere Verfasser ; GND-ID,Herausgeber ; GND-ID,Übersetzer ; GND-ID,Beiträger ; GND-ID,Weitere Beteiligte ; GND-ID,Illustratoren ; GND-ID,Widmender ; GND-ID,Widmungsempfänger ; GND-ID,Art des Inhalts,Inhalt,Werke in Relation,Schlagworte,Marker,Zusammenstellung,Signatur,Standort,VD17
AC15203172,AC15203172,9958522677703338,http://data.onb.ac.at/ABO/%2BZ177329207,Z177329207,"Dodwell, Edward ; http://d-nb.info/gnd/118526170","Classische und topographische Reise durch Griechenland während der Jahre 1801, 1805 und 1806",,"Classische und topographische Reise durch Griechenland während der Jahre 1801, 1805 und 1806 $ in zwei Bänden $ von Eduard Dodwell Esq. übersetzt und mit Anmerkungen herausgegeben von Dr. F. K. L. Sickler",Des zweiten Bandes erste Abtheilung,,Meiningen,Meiningen ; http://d-nb.info/gnd/4038453-6,Meiningen ; http://d-nb.info/gnd/4038453-6,Keyßner'sche Hofbuchhandlung,Keyßner'sche Hofbuchdruckerei ; http://d-nb.info/gnd/1047949350,Keyßner'sche Hofbuchdruckerei ; http://d-nb.info/gnd/1047949350,1822,1822,"319 Seiten, 3 ungezählte Blätter Bildtafeln, 1 ungezähltes gefaltetes Blatt",4 Illustrationen,4,,8°,4 Illustrationen in Lithografie. - Fußnoten,"Bibliografischer Nachweis: Engelmann 536 ; Bibliografie Reiseliteratur Eutin ; Weber, Voyages and Travels (1952), 063","Signaturformel: [2], A6, B-U8. - Literaturangaben",,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Sickler, Friedrich ; http://d-nb.info/gnd/118809539",,,,,,Reisebericht,,,Griechenland ; Reise ; Geschichte 1801-1806,TravelogueD19 Europa $ TravelogueD19 Orient,,"44.Y.18.(Vol.2,1) PRUNK",ZALT,
AC15203178,AC15203178,9958522677603338,,,"Dodwell, Edward ; http://d-nb.info/gnd/118526170","Classische und topographische Reise durch Griechenland während der Jahre 1801, 1805 und 1806",,"Classische und topographische Reise durch Griechenland während der Jahre 1801, 1805 und 1806 $ in zwei Bänden $ von Eduard Dodwell Esq. übersetzt und mit Anmerkungen herausgegeben von Dr. F. K. L. Sickler",Des zweiten Bandes zweite Abtheilung,,Meiningen,Meiningen ; http://d-nb.info/gnd/4038453-6,Meiningen ; http://d-nb.info/gnd/4038453-6,Keyßnerische Hofbuchhandlung,Keyßner'sche Hofbuchdruckerei ; http://d-nb.info/gnd/1047949350,Keyßner'sche Hofbuchdruckerei ; http://d-nb.info/gnd/1047949350,1822,1822,"367 Seiten, 3 ungezählte Blätter Bildtafeln",3 Illustrationen,3,,8°,3 Illustrationen in Lithografie. - Fußnoten,"Bibliografischer Nachweis: Engelmann 536 ; Bibliografie Reiseliteratur Eutin ; Weber, Voyages and Travels (1952), 063","Signaturformel: [2], A-Z8. - Literaturangaben",,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Sickler, Friedrich ; http://d-nb.info/gnd/118809539",,,,,,Reisebericht,,,Griechenland ; Reise ; Geschichte 1801-1806,TravelogueD19 Europa $ TravelogueD19 Orient,,"44.Y.18.(Vol.2,2) PRUNK",ZALT,
AC11175603,AC11175603,9958517078603338,http://data.onb.ac.at/ABO/%2BZ168112305,Z168112305,"Robinson, Edward ; http://d-nb.info/gnd/11657772X",Palästina und die südlich angrenzenden Länder,,"Palästina und die südlich angrenzenden Länder $ Tagebuch einer Reise im Jahre 1838 in Bezug auf die biblische Geographie unternommen von E. Robinson und E. Smith ; Mit neuen Karten und Plänen in fünf Blättern $ Nach den Original-Papieren mit historischen Erläuterungen herausgegeben von Eduard Robinson, Doctor und Professor der Theologie in Neu-York",Erster Band,,Halle,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Verlag der Buchhandlung des Waisenhauses,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,1841,1841,"2 ungezählte Seiten, LXXXIV, 442 Seiten",,,,8°,Kein illustrierender Inhalt. - Fußnoten,"Bibliografischer Nachweis: Kainbacher, Erforschung Afrikas, S. 386",Seite [I]: Widmung an Herrn Carl Ritter. - Seite [III]-XIII: Vorrede des Verfassers,,ger,eng,Aus dem Englischen übersetzt $ In Antiqua,,"Smith, Eli ; http://d-nb.info/gnd/119215934",,,,,,"Robinson, Edward ; http://d-nb.info/gnd/11657772X","Ritter, Carl ; http://d-nb.info/gnd/11860130X",Reisebericht,,,Palästina ; Jerusalem ; Reise ; Geschichte 1838 ; Osmanisches Reich,TravelogueD19 Asien $ TravelogueD19 Orient,,56.T.84.(Vol.1) PRUNK $ 56.T.84.(Atlas) PRUNK,ZALT $ ZALT,
AC11175618,AC11175618,9958517077603338,http://data.onb.ac.at/ABO/%2BZ168112500,Z168112500,"Robinson, Edward ; http://d-nb.info/gnd/11657772X","Biblical researches in Palestine, Mount Sinai and Arabia Petraea ; 1841 ; http://viaf.org/viaf/1383149619402704010002",,"Palästina und die südlich angrenzenden Länder $ Tagebuch einer Reise im Jahre 1838 in Bezug auf die biblische Geographie unternommen von E. Robinson und E. Smith ; Mit neuen Karten und Plänen in fünf Blättern $ Nach den Original-Papieren mit historischen Erläuterungen herausgegeben von Eduard Robinson, Doctor und Professor der Theologie in Neu-York",Zweiter Band,,Halle,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Verlag der Buchhandlung des Waisenhauses,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,1841,1841,"XIV, 756 Seiten, 2 ungezählte Blätter Bildtafeln","2 Illustrationen, Schriftbeispiele",2,,8°,"2 lithografische Pläne (erster Plan von F. Cotterwood), Schriftbeispiele. - Fußnoten","Bibliografischer Nachweis: Kainbacher, Erforschung Afrikas, S. 386",,,ger,eng,Aus dem Englischen übersetzt $ In Antiqua,,"Smith, Eli ; http://d-nb.info/gnd/119215934",,,,,,,,Reisebericht,,,Palästina ; Jerusalem ; Reise ; Geschichte 1838 ; Orient ; Osmanisches Reich,TravelogueD19 Asien $ TravelogueD19 Orient,,56.T.84.(Vol.2) PRUNK $ 56.T.84.(Atlas) PRUNK,ZALT $ ZALT,
AC11175624,AC11175624,9958517077503338,http://data.onb.ac.at/ABO/%2BZ168112408,Z168112408,"Robinson, Edward ; http://d-nb.info/gnd/11657772X",Palästina und die südlich angrenzenden Länder,,"Palästina und die südlich angrenzenden Länder $ Tagebuch einer Reise im Jahre 1838 in Bezug auf die biblische Geographie unternommen von E. Robinson und E. Smith ; Mit neuen Karten und Plänen in fünf Blättern $ Nach den Original-Papieren mit historischen Erläuterungen herausgegeben von Eduard Robinson, Doctor und Professor der Theologie in Neu-York.",Dritter Band. Erste Abtheilung,,Halle,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Halle (Saale) ; http://d-nb.info/gnd/4023025-9,Verlag der Buchhandlung des Waisenhauses,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,Franckesche Stiftungen zu Halle ; http://d-nb.info/gnd/2133444-4,1841,1841,"2 ungezählte Seiten, 478 Seiten",,,,8°,Kein illustrierender Inhalt. - Fußnoten ; Tabellen,"Bibliografischer Nachweis: Kainbacher, Erforschung Afrikas, S. 386",,,ger,eng,Aus dem Englischen übersetzt $ In Antiqua,,"Smith, Eli ; http://d-nb.info/gnd/119215934",,,,,,,,Reisebericht,,,Naher Osten ; Palästina ; Forschungsreise ; Geschichte 1838,TravelogueD19 Asien $ TravelogueD19 Orient,,56.T.84.(Vol.3) PRUNK $ 56.T.84.(Atlas) PRUNK,ZALT $ ZALT,
AC15185481,AC15185481,9958517070903338,http://data.onb.ac.at/ABO/%2BZ170200400,Z170200400,"Pirch, Otto <<von>> ; http://d-nb.info/gnd/116189894",Reise in Serbien im Spätherbst 1829,,"Reise in Serbien im Spätherbst 1829 $ von Otto v. Pirch, Premier=Lieutenant im Königlich Preußischen Ersten Garde=Regiment",Zweiter Theil,,Berlin,Berlin ; http://d-nb.info/gnd/4005728-8,Berlin ; http://d-nb.info/gnd/4005728-8,bei Ferdinand Dümmler $ Gedruckt bei Trowitzsch und Sohn,"Dümmler, Ferdinand ; http://d-nb.info/gnd/116235632",Trowitzsch & Sohn ; http://d-nb.info/gnd/3043759-3,1830,1830,"8 ungezählte Seiten, 276 Seiten, 4 ungezählte Seiten",,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 944",,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Reise ; Serbien ; Geschichte 1829 ; Osmanisches Reich,TravelogueD19 Europa $ TravelogueD19 Orient,,32.V.29.(Vol.2) PRUNK,ZALT,
AC07761880,AC07761880,9958516570703338,http://data.onb.ac.at/ABO/%2BZ184407803,Z184407803,"Schubert, Gotthilf Heinrich <<von>> ; http://d-nb.info/gnd/118610937",Reise in das Morgenland in den Jahren 1836 und 1837,,Reise in das Morgenland in den Jahren 1836 und 1837 $ von Dr. Gotthilf Heinrich von Schubert,Erster Band,,Erlangen,Erlangen ; http://d-nb.info/gnd/4015299-6,Erlangen ; http://d-nb.info/gnd/4015299-6,bei J. J. Palm und Ernst Enke $ gedruckt bei C. H. Kunstmann,"Palm & Enke ; http://d-nb.info/gnd/1073001733 $ Palm, Johann Jakob ; http://d-nb.info/gnd/118840541 $ Enke, Ernst ; http://d-nb.info/gnd/118824139",Kunstmannische Schriften ; http://d-nb.info/gnd/1104944618,1838,1838,"XVIII, 532 Seiten",,,,8°,Kein illustrierender Inhalt. - Fußnoten,"Bibliografischer Nachweis: Engelmann 125 ; Bibliografie Reiseliteratur Eutin ; Kainbacher, Erforschung Afrikas, S. 426 ; Bibliografischer Nachweis: Weber, Voyages and Travels (1952), 317","Seite [V-X]: Widmungsvorede des Verfassers an Königin Theresia von Bayern (Therese von Sachsen-Hildburghausen), Datum München 21.08.1838. - Seite [XI]-XII: Vorwort des Verfassers, Datum München 21.08.1838",,ger,,In Fraktur,,,,,,,,"Schubert, Gotthilf Heinrich <<von>> ; http://d-nb.info/gnd/118610937",Therese ; http://d-nb.info/gnd/118642731,Reisebericht,,,Reise ; Naher Osten ; Palästina ; Ägypten ; Jerusalem ; Geschichte 1836-1837 ; Griechenland ; Osmanisches Reich,TravelogueD19 Afrika Asien $ TravelogueD19 Orient,,72.V.89.(Vol.1) PRUNK,ZALT,
AC14481641,AC14481641,990057666910603338,http://data.onb.ac.at/ABO/%2BZ258852906,Z258852906,"Fowler, George ; http://d-nb.info/gnd/141300736",Three years in Persia,,Drei Jahre in Persien und Reiseabentheuer in Kurdistan $ von Georg Fowler Esq. Übersetzt von C. Richard,Zweiter Theil,,Aachen und Leipzig,Aachen ; http://d-nb.info/gnd/4000003-5 $ Leipzig ; http://d-nb.info/gnd/4035206-7,Aachen ; http://d-nb.info/gnd/4000003-5,Verlag von Jacob Anton Mayer $ gedruckt bei J. J. Beaufort,"Mayer, Jacob Anton ; http://d-nb.info/gnd/1037548779","Beaufort, J. J. ; http://d-nb.info/gnd/1037548760",1842,1842,"281 Seiten, 2 ungezählte Seiten",,,,8°,Kein illustrierender Inhalt. -,Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin,Am Ende 2 ungezählte Seiten Verlagsprogramm,,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Richard, Carl ; http://d-nb.info/gnd/133968278",,,,,,Reisebericht,,,Reise ; Kurdistan ; Iran,TravelogueD19 Asien $ TravelogueD19 Orient,,301794-B.2 MAG $ 285476-B MAG,ZKAR $ ZFID,
AC14481601,AC14481601,990057666770603338,http://data.onb.ac.at/ABO/%2BZ7500804,Z7500804,"Fowler, George ; http://d-nb.info/gnd/141300736",Three years in Persia,,Drei Jahre in Persien und Reiseabentheuer in Kurdistan $ von Georg Fowler Esq. Übersetzt von C. Richard,Erster Theil,,Aachen und Leipzig,Aachen ; http://d-nb.info/gnd/4000003-5 $ Leipzig ; http://d-nb.info/gnd/4035206-7,Aachen ; http://d-nb.info/gnd/4000003-5,Verlag von Jacob Anton Mayer $ gedruckt bei J. J. Beaufort,"Mayer, Jacob Anton ; http://d-nb.info/gnd/1037548779","Beaufort, J. J. ; http://d-nb.info/gnd/1037548760",1842,1842,"VI, 297 Seiten",,,,8°,Kein illustrierender Inhalt. - Fußnoten mit Literaturangaben,Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin,"Seite [III]: Vorbericht von C. Richard, Datum Aarchen 12.1841. - Seite [V]-VI: Vorrede von Georg Fowler, Datum London 01.04.1841",,ger,,Aus dem Englischen übersetzt $ In Fraktur,,,,"Richard, Carl ; http://d-nb.info/gnd/133968278",,,,,,Reisebericht,,,Reise ; Kurdistan ; Iran,TravelogueD19 Asien $ TravelogueD19 Orient,,301794-B.1 MAG $ 285476-B.1 MAG,ZKAR $ ZFID,
AC13222787,AC13222787,990049141670603338,http://data.onb.ac.at/ABO/%2BZ18079760X,Z18079760X,"Pückler-Muskau, Hermann <<von>> ; http://d-nb.info/gnd/118597019",Aus Mehemed Ali's Reich,,Aus Mehemed Ali's Reich $ Vom Verfasser der Briefe eines Verstorbenen [Hermann von Pückler-Muskau],Zweiter Theil ; Ober=Aegypten,,Stuttgart,Stuttgart ; http://d-nb.info/gnd/4058282-6,,Hallberger'sche Verlagshandlung,Hallbergersche Verlagshandlung ; http://d-nb.info/gnd/107290862X,,1844,1844,"4 ungezählte Seiten, 366 Seiten",,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 251 ; Embacher, 239 ; Hilmy, The Literature of Egypt and Sudan, II, 145. - Verfasser ermittelt nach ONB-AK, Bibliografie Reiseliteratur Eutin und Holzmann-Bohatta I, 3568",,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Ägypten ; Reise ; Geschichte 1844,TravelogueD19 Afrika $ TravelogueD19 Orient,,35509-B.2 MAG $ 284683-B.2 MAG,ZALT $ ZFID,
AC13222774,AC13222774,990049141640603338,http://data.onb.ac.at/ABO/%2BZ180797507,Z180797507,"Pückler-Muskau, Hermann <<von>> ; http://d-nb.info/gnd/118597019",Aus Mehemed Ali's Reich,,Aus Mehemed Ali's Reich $ Vom Verfasser der Briefe eines Verstorbenen [Hermann von Pückler-Muskau],Erster Theil ; Unter=Aegypten,,Stuttgart,Stuttgart ; http://d-nb.info/gnd/4058282-6,,Hallberger'sche Verlagshandlung,Hallbergersche Verlagshandlung ; http://d-nb.info/gnd/107290862X,,1844,1844,"2 ungezählte Seiten, IV, 368 Seiten",,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 251 ; Embacher, 239 ; Hilmy, The Literature of Egypt and Sudan, II, 145. - Verfasser ermittelt nach ONB-AK, Bibliografie Reiseliteratur Eutin und Holzmann-Bohatta I, 3568",Seite 1-20: Einleitung,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Ägypten ; Reise ; Geschichte 1844,TravelogueD19 Afrika $ TravelogueD19 Orient,,35509-B.1 MAG $ 284683-B.1 MAG,ZALT $ ZFID,
AC12658495,AC12658495,990048111120603338,"http://data.onb.ac.at/ABO/%2BZ207698508;
http://data.onb.ac.at/ABO/%2BZ177007307","Z207698508;
Z177007307","Marmont, Auguste Frédéric Louis Viesse <<de>> ; http://d-nb.info/gnd/119465744","Voyage du Maréchal Duc de Raguse en Hongrie, en Transylvanie, dans la Russie méridionale, en Crimée, et sur les bords de la mer d'Azoff, à Constantinople, dans quelques parties de l'Asie-Mineure, en Syrie, en Palestine et en Egypte",,"Reise des Marschalls Herzogs von Ragusa durch Ungarn, Siebenbürgen, Südrußland, die Krimm, an den Küsten des asowschen Meeres, nach Constantinopel, Kleinasien, Syrien, Palästina und Egypten, in den Jahren 1834 und 1835",Vierter Band,"Authentische, unter Aufsicht und aus Auftrag des Verfassers besorgte deutsche Ausgabe",Stuttgart,Stuttgart ; http://d-nb.info/gnd/4058282-6,,Hallberger'sche Verlagshandlung,Hallbergersche Verlagshandlung ; http://d-nb.info/gnd/107290862X,,1837,1837,"256 Seiten, 8 ungezählte Seiten",,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 121 ; Tobler, Bibliotheca Geographica Palaestinae, S. 155 ; Kainbacher, Erforschung Afrikas, S. 294",Am Ende 8 ungezählte Seiten Verlagsprogramm,,ger,fre,Aus dem Französischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Ägypten ; Reise ; Geschichte ; Osmanisches Reich,TravelogueD19 Afrika $ TravelogueD19 Orient,,734219-B.4 MAG $ 36193-B.4 MAG,ZALT $ ZALT,
AC12658490,AC12658490,990048111090603338,"http://data.onb.ac.at/ABO/%2BZ207698405;
http://data.onb.ac.at/ABO/%2BZ177007204","Z207698405;
Z177007204","Marmont, Auguste Frédéric Louis Viesse <<de>> ; http://d-nb.info/gnd/119465744","Voyage du Maréchal Duc de Raguse en Hongrie, en Transylvanie, dans la Russie méridionale, en Crimée, et sur les bords de la mer d'Azoff, à Constantinople, dans quelques parties de l'Asie-Mineure, en Syrie, en Palestine et en Egypte",,"Reise des Marschalls Herzogs von Ragusa durch Ungarn, Siebenbürgen, Südrußland, die Krimm, an den Küsten des asowschen Meeres, nach Constantinopel, Kleinasien, Syrien, Palästina und Egypten, in den Jahren 1834 und 1835",Dritter Band,,Stuttgart,Stuttgart ; http://d-nb.info/gnd/4058282-6,,Hallberger'sche Verlagshandlung,Hallbergersche Verlagshandlung ; http://d-nb.info/gnd/107290862X,,1837,1837,352 Seiten,,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 121 ; Tobler, Bibliotheca Geographica Palaestinae, S. 155 ; Kainbacher, Erforschung Afrikas, S. 294",,,ger,fre,Aus dem Französischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Palästina ; Reise ; Geschichte ; Ägypten ; Osmanisches Reich,TravelogueD19 Asien Afrika $ TravelogueD19 Orient,,734219-B.3 MAG $ 36193-B.3 MAG,ZALT $ ZALT,
AC12658489,AC12658489,990048111080603338,"http://data.onb.ac.at/ABO/%2BZ177007101;
http://data.onb.ac.at/ABO/%2BZ207698302","Z177007101;
Z207698302","Marmont, Auguste Frédéric Louis Viesse <<de>> ; http://d-nb.info/gnd/119465744","Voyage du Maréchal Duc de Raguse en Hongrie, en Transylvanie, dans la Russie méridionale, en Crimée, et sur les bords de la mer d'Azoff, à Constantinople, dans quelques parties de l'Asie-Mineure, en Syrie, en Palestine et en Egypte",,"Reise des Marschalls Herzogs von Ragusa $ durch Ungarn, Siebenbürgen, Südrußland, die Krimm, an den Küsten des asowischen Meeres, nach Constantinopel, Kleinasien, Syrien, Palästina und Egypten, in den Jahren 1834 und 1835",Zweiter Band,"Authentische, unter Aufsicht und aus Auftrag des Verfassers besorgte deutsche Ausgabe",Stuttgart,Stuttgart ; http://d-nb.info/gnd/4058282-6,,Hallberger'sche Verlagshandlung,Hallbergersche Verlagshandlung ; http://d-nb.info/gnd/107290862X,,1837,1837,352 Seiten,,,,8°,Kein illustrierender Inhalt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 121 ; Tobler, Bibliotheca Geographica Palaestinae, S. 155",,,ger,fre,Aus dem Französischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Konstantinopel ; Reise ; Geschichte 1834-1835 ; Anatolien ; Naher Osten ; Osmanisches Reich,TravelogueD19 Asien $ TravelogueD19 Orient,,36193-B.2 MAG $ 734219-B.2 MAG,ZALT $ ZALT,
AC12171803,AC12171803,990046992790603338,"http://data.onb.ac.at/ABO/%2BZ205831102;
http://data.onb.ac.at/ABO/%2BZ175115605","Z205831102;
Z175115605","Prokesch von Osten, Anton ; http://d-nb.info/gnd/118596713",Erinnerungen aus Ägypten und Kleinasien,,"Erinnerungen aus Aegypten und Kleinasien $ Von Anton von Prokesch, Major in der k. k. Marine und Ritter mehrerer Orden",Erster Band,,Wien,Wien ; http://d-nb.info/gnd/4066009-6,Wien ; http://d-nb.info/gnd/4066009-6,Jn Carl Armbruster's Verlagsbuchhandlung $ Gedruckt bei J. P. Sollinger,"Carl Armbruster ; http://d-nb.info/gnd/10355702-7 $ Armbruster, Carl ; http://d-nb.info/gnd/107343107X","Sollinger, Johann Paul ; http://d-nb.info/gnd/1025654390",1829,1829,"8 ungezählte Seiten, 399 Seiten, 1 ungezählte Seite",,,,8°,Kein illustrierender Inhalt. - Holzschnitt-Vignette auf dem Titelblatt,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Kainbacher, Erforschung Afrikas, S. 336 ; Bibliografischer Nachweis: Weber, Voyages and Travels (1952), 180",,,ger,,In Fraktur,,,,,,,,,,Reisebericht $ Erlebnisbericht,,,Ägypten ; Reise ; Geschichte 1826,TravelogueD19 Afrika $ TravelogueD19 Orient,,72.Y.121.(Vol.1) PRUNK $ 222259-A.1 MAG $ UNASSIGNED,ZALT $ ZALT $ ZALT,
AC11461647,AC11461647,990044758740603338,http://data.onb.ac.at/ABO/%2BZ184068401,Z184068401,"Wagner, Moritz ; http://d-nb.info/gnd/117103527","Reisen in der Regentschaft Algier in den Jahren 1836, 1837 und 1838",,"Reisen In Der Regentschaft Algier In Den Jahren 1836, 1837 und 1838 $ Nebst Einem Naturhistorischen Anhang Und Einem Kupferatlas $ Von D. Moritz Wagner",Zweiter Band,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,Leipzig ; http://d-nb.info/gnd/4035206-7,"Verlag Von Leopold Voss, Buchhändler D. K. Academie D. Wissenschaften Zu St. Petersburg $ Druck von Hirschfeld","Leopold Voss ; http://d-nb.info/gnd/1225882-9 $ Voss, Leopold ; http://d-nb.info/gnd/117450812",C. L. Hirschfeld ; http://d-nb.info/gnd/5023810-3 $ J. B. Hirschfeld ; http://d-nb.info/gnd/5559555-8,1841,1841,"VI, 357 Seiten, 1 ungezählte Seite",,,,8°,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 171 ; Kainbacher, Erforschung Afrikas",,,,ger,,In Antiqua,,,,,,,,,,Reisebericht,,,Algier ; Reise ; Geschichte 1836-1838,TravelogueD19 Afrika $ TravelogueD19 Orient,,38.F.12.(Vol.2) PRUNK $ 284663-B.2 MAG,ZALT $ ZFID,
AC11461639,AC11461639,990044758730603338,http://data.onb.ac.at/ABO/%2BZ184068206,Z184068206,"Wagner, Moritz ; http://d-nb.info/gnd/117103527","Reisen in der Regentschaft Algier in den Jahren 1836, 1837 und 1838",,"Reisen In Der Regentschaft Algier In Den Jahren 1836, 1837 und 1838 $ Nebst Einem Naturhistorischen Anhang Und Einem Kupferatlas $ Von D. Moritz Wagner",Erster Band,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,Leipzig ; http://d-nb.info/gnd/4035206-7,"Verlag Von Leopold Voss, Buchhändler D. K. Academie D. Wissenschaften Zu St. Petersburg $ Druck von Hirschfeld","Leopold Voss ; http://d-nb.info/gnd/1225882-9 $ Voss, Leopold ; http://d-nb.info/gnd/117450812",J. B. Hirschfeld ; http://d-nb.info/gnd/5559555-8 $ C. L. Hirschfeld ; http://d-nb.info/gnd/5023810-3,1841,1841,"XXVIII Seiten, 2 ungezählte Seiten, 482 Seiten",,,,8°,Kein illustrierender Inhalt. - Fußnoten,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 171 ; Kainbacher, Erforschung Afrikas.","Seite [III]-[VIII]: Widmung des Verfassers an Ferdinand Philipp Ludwig, Herzog von Orleans, Datum Augsburg 09.1840. - Seite [IX]-XXIV: Vorrede des Verfassers, Datum Augsburg 09.1840",,ger,,In Antiqua,,,,,,,,,"Orléans, Ferdinand-Philippe <<d'>> ; http://d-nb.info/gnd/119177447",Reisebericht,,,Algier ; Reise ; Geschichte 1836-1838,TravelogueD19 Afrika $ TravelogueD19 Orient,,38.F.12.(Vol.1) PRUNK $ 284663-B.1 MAG,ZALT $ ZFID,
AC11458967,AC11458967,990044754960603338,http://data.onb.ac.at/ABO/%2BZ176259404,Z176259404,"Wagner, Moritz ; http://d-nb.info/gnd/117103527","Reisen in der Regentschaft Algier in den Jahren 1836, 1837 und 1838",,"Atlas Zu Moritz Wagner's Reisen In Der Regentschaft Algier In Den Jahren 1836, 1837 Und 1838",,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,Leipzig ; http://d-nb.info/gnd/4035206-7,"Verlag Von Leopold Voss, Buchhändler D. K. Akademie D. Wissenschaften Zu St. Petersburg $ Druck von J. B. Hirschfeld","Leopold Voss ; http://d-nb.info/gnd/1225882-9 $ Voss, Leopold ; http://d-nb.info/gnd/117450812",J. B. Hirschfeld ; http://d-nb.info/gnd/5559555-8 $ C. L. Hirschfeld ; http://d-nb.info/gnd/5023810-3,1841,1841,"4 ungezählte Seiten, XVII Blätter Bildtafeln, 1 ungezähltes gefaltetes Blatt Karte","17 Illustrationen, 1 Karte",17,1,,"Die Illustrationen sind 17 teilweise kolorierte Illustrationen in Radierung und Kupferstich (von H. Bruch, Erlangen), 1 Karte",Bibliografischer Nachweis: K10plus (OCoLC: 315776807). - Enthält 17 naturkundliche Abbildungen und 1 Karte zum Bericht der Forschungsreise,,,ger,,,,,,,,,"Bruch, Carl Ludwig Hermann",,,,,,Algier ; Reise ; Geschichte 1836-1838,TravelogueD19 Afrika $ TravelogueD19 Orient,,38.F.34 PRUNK $ 284663-D.Atlas MAG,ZALT $ ZFID,
